flight_id,flight_date,quarter,month_number,day_of_week,marketing_carrier_code,operating_carrier_code,origin_airport_code,origin_city_name,origin_state,destination_airport_code,destination_city_name,destination_state,scheduled_departure_hhmm,actual_departure_hhmm,departure_delay_minutes,departure_delayed_15,scheduled_arrival_hhmm,actual_arrival_hhmm,arrival_delay_minutes,arrival_delayed_15,cancelled,cancellation_code,diverted,scheduled_elapsed_minutes,actual_elapsed_minutes,air_time_minutes,distance_miles,carrier_delay_minutes,weather_delay_minutes,national_aviation_system_delay_minutes,security_delay_minutes,late_aircraft_delay_minutes
flt_dd09e9cee9d53d8e38ee015d8885,2024-10-24,4,10,4,DL,DL,MSP,"Minneapolis, MN",MN,SLC,"Salt Lake City, UT",UT,745,740,-5.0,false,946,931,-15.0,false,false,,false,181.0,171.0,152.0,991.0,,,,,
flt_acb161accb5ce0fd123db1cd86b0,2024-02-03,1,2,6,AA,AA,ORD,"Chicago, IL",IL,MIA,"Miami, FL",FL,822,819,-3.0,false,1228,1236,8.0,false,false,,false,186.0,197.0,148.0,1197.0,,,,,
flt_4885ed342c128a6687bcfe9efd80,2024-05-07,2,5,2,UA,UA,ORD,"Chicago, IL",IL,DEN,"Denver, CO",CO,710,708,-2.0,false,858,853,-5.0,false,false,,false,168.0,165.0,137.0,888.0,,,,,
flt_d772488c9393680caa9ec62011c1,2024-12-25,4,12,3,AA,ZW,ORD,"Chicago, IL",IL,SPI,"Springfield, IL",IL,940,1010,30.0,true,1049,1101,12.0,false,false,,false,69.0,51.0,36.0,174.0,,,,,
flt_4a8ef28f6bd1692eaf5deb698a93,2024-10-28,4,10,1,UA,YX,ORD,"Chicago, IL",IL,SDF,"Louisville, KY",KY,1950,1944,-6.0,false,2226,2232,6.0,false,false,,false,96.0,108.0,47.0,286.0,,,,,
flt_62ae03e802d0a58b20b5ff1dbf60,2024-03-29,1,3,5,AA,OH,MKE,"Milwaukee, WI",WI,DCA,"Washington, DC",VA,602,553,-9.0,false,900,903,3.0,false,false,,false,118.0,130.0,105.0,634.0,,,,,
flt_38822b4331c0a6a09e5f5072f9f0,2024-12-15,4,12,7,AA,MQ,ORD,"Chicago, IL",IL,IND,"Indianapolis, IN",IN,825,823,-2.0,false,1038,1030,-8.0,false,false,,false,73.0,67.0,35.0,177.0,,,,,
flt_b07358bd256cfbdd62d78d4d47f5,2024-01-08,1,1,1,UA,UA,ORD,"Chicago, IL",IL,RSW,"Fort Myers, FL",FL,1955,1957,2.0,false,2359,45,46.0,true,false,,false,184.0,228.0,162.0,1120.0,0.0,0.0,46.0,0.0,0.0
flt_366c1575118385904b320615bf1b,2024-11-29,4,11,5,WN,WN,MDW,"Chicago, IL",IL,STL,"St. Louis, MO",MO,1300,1259,-1.0,false,1410,1400,-10.0,false,false,,false,70.0,61.0,45.0,251.0,,,,,
flt_6d3774460463d3cee441b56ec69e,2024-03-16,1,3,6,UA,OO,ORD,"Chicago, IL",IL,ATW,"Appleton, WI",WI,1355,1348,-7.0,false,1502,1450,-12.0,false,false,,false,67.0,62.0,32.0,160.0,,,,,
flt_211009ebd469ce7a85a3b8546f90,2024-10-03,4,10,4,UA,UA,ORD,"Chicago, IL",IL,JAX,"Jacksonville, FL",FL,1110,1208,58.0,true,1439,1529,50.0,true,false,,false,149.0,141.0,112.0,864.0,50.0,0.0,0.0,0.0,0.0
flt_6640bb64c7f7be5bef84cc9091b6,2024-12-04,4,12,3,UA,OO,ORD,"Chicago, IL",IL,CAK,"Akron, OH",OH,1035,1028,-7.0,false,1306,1258,-8.0,false,false,,false,91.0,90.0,53.0,343.0,,,,,
flt_b1189acaefc53ae84ce4ea171dcf,2024-03-19,1,3,2,WN,WN,MDW,"Chicago, IL",IL,DAL,"Dallas, TX",TX,540,543,3.0,false,805,743,-22.0,false,false,,false,145.0,120.0,108.0,793.0,,,,,
flt_de8e729d347e7d874162eb63b749,2024-08-04,3,8,7,DL,DL,MSP,"Minneapolis, MN",MN,GEG,"Spokane, WA",WA,1010,1010,0.0,false,1115,1110,-5.0,false,false,,false,185.0,180.0,158.0,1175.0,,,,,
flt_c6c6a4bc903b2bc726afb85293e7,2024-01-09,1,1,2,AA,AA,ORD,"Chicago, IL",IL,TUS,"Tucson, AZ",AZ,1021,1016,-5.0,false,1313,1241,-32.0,false,false,,false,232.0,205.0,185.0,1437.0,,,,,
flt_2f76903e83c6798b0f8742db3ed6,2024-09-17,3,9,2,WN,WN,MKE,"Milwaukee, WI",WI,BWI,"Baltimore, MD",MD,715,710,-5.0,false,1005,957,-8.0,false,false,,false,110.0,107.0,93.0,641.0,,,,,
flt_76d21e5cc6df7eb53a355b293b19,2024-02-15,1,2,4,DL,DL,MSP,"Minneapolis, MN",MN,SJC,"San Jose, CA",CA,1846,1845,-1.0,false,2106,2104,-2.0,false,false,,false,260.0,259.0,232.0,1575.0,,,,,
flt_bc7da03bad826f60ac1ca0b8a74b,2024-08-22,3,8,4,DL,DL,MSP,"Minneapolis, MN",MN,MKE,"Milwaukee, WI",WI,1530,1525,-5.0,false,1643,1640,-3.0,false,false,,false,73.0,75.0,44.0,297.0,,,,,
flt_8d7a07370d6cdb895aed5e16a4bf,2024-07-05,3,7,5,WN,WN,MDW,"Chicago, IL",IL,AUS,"Austin, TX",TX,830,830,0.0,false,1100,1109,9.0,false,false,,false,150.0,159.0,132.0,972.0,,,,,
flt_1166ee7d102f3b80368fe2fdbbfe,2024-08-11,3,8,7,UA,UA,ORD,"Chicago, IL",IL,BOS,"Boston, MA",MA,600,602,2.0,false,922,913,-9.0,false,false,,false,142.0,131.0,112.0,867.0,,,,,
flt_4ecbac3f4c1a10b34ecb7be1a872,2024-12-16,4,12,1,WN,WN,MDW,"Chicago, IL",IL,BWI,"Baltimore, MD",MD,1310,1309,-1.0,false,1555,1540,-15.0,false,false,,false,105.0,91.0,78.0,611.0,,,,,
flt_fc5455955add2fe73918597fbb71,2024-12-16,4,12,1,UA,G7,ORD,"Chicago, IL",IL,LIT,"Little Rock, AR",AR,845,902,17.0,true,1043,1143,60.0,true,false,,false,118.0,161.0,104.0,552.0,17.0,0.0,43.0,0.0,0.0
flt_6482b9ee4740cd7baef30af8d16a,2024-08-23,3,8,5,UA,UA,ORD,"Chicago, IL",IL,TPA,"Tampa, FL",FL,735,728,-7.0,false,1120,1123,3.0,false,false,,false,165.0,175.0,123.0,1012.0,,,,,
flt_7c161002acba83c8cb5958c08022,2024-11-30,4,11,6,AA,AA,ORD,"Chicago, IL",IL,SFO,"San Francisco, CA",CA,2040,2122,42.0,true,2326,25,59.0,true,false,,false,286.0,303.0,246.0,1846.0,42.0,0.0,17.0,0.0,0.0
flt_e901ee34dd31309aef0017be1aec,2024-09-08,3,9,7,DL,OO,MSP,"Minneapolis, MN",MN,ABR,"Aberdeen, SD",SD,1955,1954,-1.0,false,2113,2100,-13.0,false,false,,false,78.0,66.0,39.0,257.0,,,,,
flt_69e95ed8b6bd24f7147422339a6c,2024-09-15,3,9,7,WN,WN,MDW,"Chicago, IL",IL,DCA,"Washington, DC",VA,735,733,-2.0,false,1025,1020,-5.0,false,false,,false,110.0,107.0,87.0,601.0,,,,,
flt_a0b87a06048025b1f2b547d19dac,2024-08-29,3,8,4,AA,AA,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,1223,1223,0.0,false,1525,1528,3.0,false,false,,false,122.0,125.0,97.0,733.0,,,,,
flt_a863fc338cbadf907318c67e5783,2024-12-11,4,12,3,DL,DL,MSP,"Minneapolis, MN",MN,DTW,"Detroit, MI",MI,1950,1945,-5.0,false,2230,2225,-5.0,false,false,,false,100.0,100.0,71.0,528.0,,,,,
flt_0166471846ddd798686cb97850a3,2024-09-10,3,9,2,UA,UA,ORD,"Chicago, IL",IL,MSP,"Minneapolis, MN",MN,715,709,-6.0,false,845,833,-12.0,false,false,,false,90.0,84.0,59.0,334.0,,,,,
flt_7a6d8a043121f64060a90c1c5c62,2024-10-06,4,10,7,UA,UA,ORD,"Chicago, IL",IL,IAH,"Houston, TX",TX,735,732,-3.0,false,1026,1008,-18.0,false,false,,false,171.0,156.0,124.0,925.0,,,,,
flt_14cc801a3a1a10b72ac1dd1223ef,2024-09-20,3,9,5,AA,MQ,ORD,"Chicago, IL",IL,LIT,"Little Rock, AR",AR,1420,1422,2.0,false,1615,1624,9.0,false,false,,false,115.0,122.0,84.0,552.0,,,,,
flt_95475f5d8d7101c60eca22dd4f3c,2024-07-04,3,7,4,AA,AA,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,1710,1719,9.0,false,2014,2027,13.0,false,false,,false,124.0,128.0,104.0,733.0,,,,,
flt_4a1fe1b4814f97ab1fd18bae1950,2024-03-06,1,3,3,WN,WN,MDW,"Chicago, IL",IL,TPA,"Tampa, FL",FL,1535,1547,12.0,false,1910,1907,-3.0,false,false,,false,155.0,140.0,123.0,997.0,,,,,
flt_e6cfaa5bb941118dd189458ea6c5,2024-01-07,1,1,7,AA,MQ,ORD,"Chicago, IL",IL,ROC,"Rochester, NY",NY,826,824,-2.0,false,1113,1108,-5.0,false,false,,false,107.0,104.0,74.0,528.0,,,,,
flt_638184c7fb11159752f08c58d08d,2024-12-01,4,12,7,AA,YX,ORD,"Chicago, IL",IL,SDF,"Louisville, KY",KY,2040,2037,-3.0,false,2306,2258,-8.0,false,false,,false,86.0,81.0,50.0,286.0,,,,,
flt_da670449a3dd6e06829e354c3342,2024-10-12,4,10,6,AA,MQ,ORD,"Chicago, IL",IL,CLE,"Cleveland, OH",OH,1909,1906,-3.0,false,2146,2207,21.0,true,false,,false,97.0,121.0,53.0,316.0,0.0,0.0,21.0,0.0,0.0
flt_f2d7aa985b238df75f3f8309023f,2024-01-24,1,1,3,UA,UA,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,600,555,-5.0,false,914,848,-26.0,false,false,,false,134.0,113.0,91.0,733.0,,,,,
flt_450272eae47bf0709ce060e8cae8,2024-04-04,2,4,4,UA,OO,ORD,"Chicago, IL",IL,MSN,"Madison, WI",WI,914,911,-3.0,false,1019,1008,-11.0,false,false,,false,65.0,57.0,31.0,108.0,,,,,
flt_41dd4a672ff7730d117698ef31c2,2024-08-24,3,8,6,DL,DL,MSP,"Minneapolis, MN",MN,RDU,"Raleigh/Durham, NC",NC,2015,2026,11.0,false,2349,2400,11.0,false,false,,false,154.0,154.0,121.0,980.0,,,,,
flt_b3414ba6c1df54b2f5826dab8189,2024-09-25,3,9,3,DL,DL,MSP,"Minneapolis, MN",MN,DTW,"Detroit, MI",MI,855,851,-4.0,false,1143,1133,-10.0,false,false,,false,108.0,102.0,81.0,528.0,,,,,
flt_1a98d3afb9d8d41bf2bb93d4e0be,2024-05-30,2,5,4,AA,MQ,MSP,"Minneapolis, MN",MN,ORD,"Chicago, IL",IL,1006,1002,-4.0,false,1143,1118,-25.0,false,false,,false,97.0,76.0,53.0,334.0,,,,,
flt_c4bf0248a671d6217fb8af64e64d,2024-07-31,3,7,3,UA,OO,ORD,"Chicago, IL",IL,MKE,"Milwaukee, WI",WI,1942,1938,-4.0,false,2042,2057,15.0,true,false,,false,60.0,79.0,16.0,67.0,15.0,0.0,0.0,0.0,0.0
flt_5c4d7fb5236c919bc1147e156cbf,2024-09-21,3,9,6,DL,DL,MSP,"Minneapolis, MN",MN,BIS,"Bismarck/Mandan, ND",ND,2144,2129,-15.0,false,2308,2240,-28.0,false,false,,false,84.0,71.0,57.0,386.0,,,,,
flt_eb029b06dc7073de24c28467b747,2024-10-10,4,10,4,DL,OO,MSP,"Minneapolis, MN",MN,MOT,"Minot, ND",ND,1025,1020,-5.0,false,1206,1144,-22.0,false,false,,false,101.0,84.0,67.0,449.0,,,,,
flt_d66c7013bd854d124cbf7bfa3f94,2024-12-01,4,12,7,UA,YX,ORD,"Chicago, IL",IL,SDF,"Louisville, KY",KY,1035,1028,-7.0,false,1308,1240,-28.0,false,false,,false,93.0,72.0,49.0,286.0,,,,,
flt_6769600822192099b28c386d8215,2024-12-18,4,12,3,DL,OO,MSP,"Minneapolis, MN",MN,ATW,"Appleton, WI",WI,1013,1008,-5.0,false,1139,1151,12.0,false,false,,false,86.0,103.0,45.0,236.0,,,,,
flt_72578e1e594f7524a46840bcf0de,2024-05-14,2,5,2,AA,AA,ORD,"Chicago, IL",IL,SEA,"Seattle, WA",WA,958,955,-3.0,false,1226,1233,7.0,false,false,,false,268.0,278.0,252.0,1721.0,,,,,
flt_585b87868fbb00d3c31b3f411678,2024-05-10,2,5,5,UA,UA,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,900,856,-4.0,false,1212,1215,3.0,false,false,,false,132.0,139.0,101.0,733.0,,,,,
flt_e53795ae77400ec78afab08549ce,2024-02-23,1,2,5,AA,AA,ORD,"Chicago, IL",IL,PHX,"Phoenix, AZ",AZ,720,713,-7.0,false,1023,1014,-9.0,false,false,,false,243.0,241.0,211.0,1440.0,,,,,
flt_fdfd325f71a4a878ca2943492deb,2024-10-30,4,10,3,DL,DL,MSP,"Minneapolis, MN",MN,MKE,"Milwaukee, WI",WI,1535,1700,85.0,true,1649,1835,106.0,true,false,,false,74.0,95.0,63.0,297.0,85.0,0.0,21.0,0.0,0.0
flt_725f1f892a1560007edd2d4b772c,2024-10-27,4,10,7,WN,WN,MDW,"Chicago, IL",IL,MSY,"New Orleans, LA",LA,825,823,-2.0,false,1045,1021,-24.0,false,false,,false,140.0,118.0,105.0,825.0,,,,,
flt_f9ee42abe41b0faa20c06b067651,2024-12-26,4,12,4,UA,OO,ORD,"Chicago, IL",IL,MLI,"Moline, IL",IL,1945,2005,20.0,true,2103,2115,12.0,false,false,,false,78.0,70.0,36.0,139.0,,,,,
flt_3a7ed84fd94cde2d6806c620ac2f,2024-11-19,4,11,2,AA,AA,MSP,"Minneapolis, MN",MN,DFW,"Dallas/Fort Worth, TX",TX,617,607,-10.0,false,919,841,-38.0,false,false,,false,182.0,154.0,134.0,852.0,,,,,
flt_d4e005e844b61c16a0e1210b63e9,2024-11-19,4,11,2,UA,OO,ORD,"Chicago, IL",IL,TUL,"Tulsa, OK",OK,850,845,-5.0,false,1104,1109,5.0,false,false,,false,134.0,144.0,103.0,585.0,,,,,
flt_d2217b2030515f753921ea80c9cb,2024-10-28,4,10,1,DL,OO,MSP,"Minneapolis, MN",MN,ATW,"Appleton, WI",WI,1944,1940,-4.0,false,2055,2051,-4.0,false,false,,false,71.0,71.0,39.0,236.0,,,,,
flt_e1aa67c1edfc28a790a6f8b79bcd,2024-12-13,4,12,5,AA,YX,ORD,"Chicago, IL",IL,OKC,"Oklahoma City, OK",OK,2035,2036,1.0,false,2304,2311,7.0,false,false,,false,149.0,155.0,108.0,693.0,,,,,
flt_9651d99888780474dced4fc0037a,2024-03-19,1,3,2,UA,UA,ORD,"Chicago, IL",IL,PHX,"Phoenix, AZ",AZ,1955,1955,0.0,false,2158,2132,-26.0,false,false,,false,243.0,217.0,190.0,1440.0,,,,,
flt_7956565c4a025d062f2eec201d58,2024-02-03,1,2,6,UA,OO,ORD,"Chicago, IL",IL,CHS,"Charleston, SC",SC,710,703,-7.0,false,1035,1015,-20.0,false,false,,false,145.0,132.0,109.0,760.0,,,,,
flt_113ea49a48c424b4534ed4f1121c,2024-06-17,2,6,1,DL,DL,MSP,"Minneapolis, MN",MN,SAT,"San Antonio, TX",TX,2105,2124,19.0,true,2354,16,22.0,true,false,,false,169.0,172.0,146.0,1097.0,19.0,0.0,3.0,0.0,0.0
flt_a720f0a6277f23e2b1355888c586,2024-06-16,2,6,7,WN,WN,MDW,"Chicago, IL",IL,DEN,"Denver, CO",CO,1755,1753,-2.0,false,1940,1933,-7.0,false,false,,false,165.0,160.0,125.0,895.0,,,,,
flt_7e5346466e435dce9c7d5d7cba87,2024-06-18,2,6,2,UA,UA,MSP,"Minneapolis, MN",MN,SFO,"San Francisco, CA",CA,530,527,-3.0,false,740,734,-6.0,false,false,,false,250.0,247.0,229.0,1589.0,,,,,
flt_4e14d3497dda8ca6d4b6d3f1e9c8,2024-11-03,4,11,7,WN,WN,MDW,"Chicago, IL",IL,OMA,"Omaha, NE",NE,1225,1221,-4.0,false,1355,1337,-18.0,false,false,,false,90.0,76.0,64.0,423.0,,,,,
flt_7ec62e3a54f71d535a4a6f34e285,2024-09-07,3,9,6,DL,DL,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,1015,1001,-14.0,false,1327,1305,-22.0,false,false,,false,132.0,124.0,101.0,733.0,,,,,
flt_15e2e32f4d422e174b570628e8f0,2024-10-23,4,10,3,UA,UA,ORD,"Chicago, IL",IL,BOS,"Boston, MA",MA,1245,1239,-6.0,false,1614,1555,-19.0,false,false,,false,149.0,136.0,107.0,867.0,,,,,
flt_1510764745c2deb1e8f64af91b5c,2024-10-02,4,10,3,WN,WN,MDW,"Chicago, IL",IL,BOS,"Boston, MA",MA,855,856,1.0,false,1215,1206,-9.0,false,false,,false,140.0,130.0,112.0,861.0,,,,,
flt_cfb3f1e54397c17dfe4650788be4,2024-07-01,3,7,1,AA,AA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,825,818,-7.0,false,1410,1354,-16.0,false,false,,false,285.0,276.0,254.0,2072.0,,,,,
flt_90ef57b038a808db7f2a0f73a97d,2024-08-20,3,8,2,DL,DL,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,1015,1008,-7.0,false,1327,1311,-16.0,false,false,,false,132.0,123.0,92.0,733.0,,,,,
flt_9b54bdae2c11f498028ae8debd82,2024-07-15,3,7,1,UA,UA,ORD,"Chicago, IL",IL,LAS,"Las Vegas, NV",NV,1545,1630,45.0,true,1746,1850,64.0,true,false,,false,241.0,260.0,205.0,1514.0,0.0,0.0,19.0,0.0,45.0
flt_77a855e4d8d3c39c5be59a271049,2024-12-14,4,12,6,DL,DL,MSP,"Minneapolis, MN",MN,PHL,"Philadelphia, PA",PA,1310,1309,-1.0,false,1649,1659,10.0,false,false,,false,159.0,170.0,121.0,980.0,,,,,
flt_20fe6c9635250b5df1c9bfb7ab3f,2024-08-19,3,8,1,WN,WN,MDW,"Chicago, IL",IL,PHL,"Philadelphia, PA",PA,1050,1057,7.0,false,1345,1347,2.0,false,false,,false,115.0,110.0,88.0,668.0,,,,,
flt_292b4ed0b043ecd4f796b4e1124e,2024-03-17,1,3,7,DL,DL,MSP,"Minneapolis, MN",MN,RDU,"Raleigh/Durham, NC",NC,712,707,-5.0,false,1050,1017,-33.0,false,false,,false,158.0,130.0,115.0,980.0,,,,,
flt_5c57aa25ef7da1a6e52630d792e3,2024-06-18,2,6,2,AA,AA,MKE,"Milwaukee, WI",WI,CLT,"Charlotte, NC",NC,1830,1829,-1.0,false,2134,2132,-2.0,false,false,,false,124.0,123.0,91.0,651.0,,,,,
flt_ca43b9004d51d7f0b5885813a7aa,2024-07-23,3,7,2,WN,WN,MSP,"Minneapolis, MN",MN,LAS,"Las Vegas, NV",NV,1225,1245,20.0,true,1340,1345,5.0,false,false,,false,195.0,180.0,163.0,1299.0,,,,,
flt_333e998893c6a09373b5a204c719,2024-05-26,2,5,7,B6,B6,MSP,"Minneapolis, MN",MN,BOS,"Boston, MA",MA,1137,1133,-4.0,false,1530,1515,-15.0,false,false,,false,173.0,162.0,135.0,1124.0,,,,,
flt_8d00b6710faf769b7ce7c9f96595,2024-02-16,1,2,5,AA,ZW,ORD,"Chicago, IL",IL,AZO,"Kalamazoo, MI",MI,2016,2025,9.0,false,2211,2239,28.0,true,false,,false,55.0,74.0,26.0,122.0,0.0,0.0,19.0,0.0,9.0
flt_927796987493a5397f8d37577e69,2024-09-20,3,9,5,AA,ZW,ORD,"Chicago, IL",IL,TYS,"Knoxville, TN",TN,1530,1526,-4.0,false,1808,1758,-10.0,false,false,,false,98.0,92.0,67.0,475.0,,,,,
flt_686696ebcda43aae7f55578495d1,2024-01-24,1,1,3,UA,UA,ORD,"Chicago, IL",IL,SEA,"Seattle, WA",WA,925,955,30.0,true,1216,1232,16.0,true,false,,false,291.0,277.0,228.0,1721.0,16.0,0.0,0.0,0.0,0.0
flt_28d1b925c5311716c35b9afedf73,2024-11-21,4,11,4,UA,OO,ORD,"Chicago, IL",IL,GRB,"Green Bay, WI",WI,1409,,,,1520,,,,true,B,false,71.0,,,173.0,,,,,
flt_d3b2c58b493d1b206d00411c7c5e,2024-08-01,3,8,4,UA,OO,ORD,"Chicago, IL",IL,SBN,"South Bend, IN",IN,1935,2323,228.0,true,2132,217,285.0,true,false,,false,57.0,114.0,38.0,84.0,228.0,0.0,57.0,0.0,0.0
flt_dbd11068ef613a4f0f8a7420322d,2024-06-17,2,6,1,AA,ZW,MKE,"Milwaukee, WI",WI,ORD,"Chicago, IL",IL,628,621,-7.0,false,729,710,-19.0,false,false,,false,61.0,49.0,24.0,67.0,,,,,
flt_63e1914b4a8785b4e2cd35a04977,2024-12-16,4,12,1,DL,DL,MSP,"Minneapolis, MN",MN,PHX,"Phoenix, AZ",AZ,1125,1120,-5.0,false,1350,1355,5.0,false,false,,false,205.0,215.0,171.0,1276.0,,,,,
flt_2f08b82102292c8532c6e692bddd,2024-08-24,3,8,6,AA,MQ,ORD,"Chicago, IL",IL,AVP,"Scranton/Wilkes-Barre, PA",PA,1925,1923,-2.0,false,2217,2207,-10.0,false,false,,false,112.0,104.0,81.0,632.0,,,,,
flt_e632d2ccee4271733c625175baec,2024-02-08,1,2,4,AA,AA,ORD,"Chicago, IL",IL,SAN,"San Diego, CA",CA,1705,1727,22.0,true,1927,1955,28.0,true,false,,false,262.0,268.0,248.0,1723.0,6.0,0.0,22.0,0.0,0.0
flt_a239c889496d4a2662abca221efd,2024-03-10,1,3,7,DL,OO,MDW,"Chicago, IL",IL,DTW,"Detroit, MI",MI,1748,1819,31.0,true,1950,2038,48.0,true,false,,false,62.0,79.0,50.0,228.0,31.0,0.0,17.0,0.0,0.0
flt_4a9b9045cc32e2099a39bd28b200,2024-08-06,3,8,2,AA,ZW,ORD,"Chicago, IL",IL,PIA,"Peoria, IL",IL,1445,1511,26.0,true,1549,1627,38.0,true,false,,false,64.0,76.0,31.0,130.0,26.0,0.0,12.0,0.0,0.0
flt_2a1a3741b50093c625cd9c4cb5bd,2024-07-21,3,7,7,DL,DL,ORD,"Chicago, IL",IL,SEA,"Seattle, WA",WA,1400,1423,23.0,true,1633,1629,-4.0,false,false,,false,273.0,246.0,216.0,1721.0,,,,,
flt_d0ae1cde62993871cc818aa6b7c1,2024-08-24,3,8,6,UA,UA,ORD,"Chicago, IL",IL,BOS,"Boston, MA",MA,1105,1100,-5.0,false,1435,1434,-1.0,false,false,,false,150.0,154.0,114.0,867.0,,,,,
flt_db29f6ec0f86e315fcc81e051920,2024-02-03,1,2,6,UA,UA,ORD,"Chicago, IL",IL,MCO,"Orlando, FL",FL,720,715,-5.0,false,1104,1051,-13.0,false,false,,false,164.0,156.0,124.0,1005.0,,,,,
flt_01d0c48bca0459798d778930338a,2024-01-18,1,1,4,UA,UA,ORD,"Chicago, IL",IL,EWR,"Newark, NJ",NJ,603,555,-8.0,false,919,904,-15.0,false,false,,false,136.0,129.0,87.0,719.0,,,,,
flt_c03358aecac06986b6ef9af92c8f,2024-07-23,3,7,2,UA,UA,ORD,"Chicago, IL",IL,SFO,"San Francisco, CA",CA,2015,,,,2259,,,,true,B,false,284.0,,,1846.0,,,,,
flt_135efd6e7940e3bbb73a388d5724,2024-09-07,3,9,6,WN,WN,MDW,"Chicago, IL",IL,TPA,"Tampa, FL",FL,1720,1740,20.0,true,2050,2200,70.0,true,false,,false,150.0,200.0,138.0,997.0,20.0,0.0,50.0,0.0,0.0
flt_44d0219d56d3dd9317a016b22137,2024-05-15,2,5,3,UA,UA,ORD,"Chicago, IL",IL,MDT,"Harrisburg, PA",PA,1814,1853,39.0,true,2109,2144,35.0,true,false,,false,115.0,111.0,79.0,594.0,6.0,0.0,0.0,0.0,29.0
flt_bf30c7c09b50a3d4dc3418bfd30e,2024-01-01,1,1,1,UA,OO,ORD,"Chicago, IL",IL,MKE,"Milwaukee, WI",WI,1400,1353,-7.0,false,1502,1451,-11.0,false,false,,false,62.0,58.0,21.0,67.0,,,,,
flt_64508a885f4787b1b8625e02fd9d,2024-07-07,3,7,7,UA,OO,ORD,"Chicago, IL",IL,TUL,"Tulsa, OK",OK,1610,,,,1815,,,,true,B,false,125.0,,,585.0,,,,,
flt_58301d1a783fa99032c31c458ff5,2024-08-31,3,8,6,AA,MQ,ORD,"Chicago, IL",IL,MCI,"Kansas City, MO",MO,1358,1354,-4.0,false,1536,1511,-25.0,false,false,,false,98.0,77.0,60.0,403.0,,,,,
flt_2d4b8b187823505296925eefa89b,2024-06-05,2,6,3,UA,UA,ORD,"Chicago, IL",IL,DSM,"Des Moines, IA",IA,2020,2021,1.0,false,2144,2145,1.0,false,false,,false,84.0,84.0,52.0,299.0,,,,,
flt_fa63f1a93e50714d8c5bc949d030,2024-01-09,1,1,2,UA,UA,ORD,"Chicago, IL",IL,JAX,"Jacksonville, FL",FL,1759,1832,33.0,true,2127,2207,40.0,true,false,,false,148.0,155.0,112.0,864.0,33.0,0.0,7.0,0.0,0.0
flt_e3232686a425d08ef12f6684e20e,2024-05-26,2,5,7,DL,OO,MSP,"Minneapolis, MN",MN,INL,"International Falls, MN",MN,855,847,-8.0,false,1007,1003,-4.0,false,false,,false,72.0,76.0,44.0,255.0,,,,,
flt_de28edfc79d4033cb6994a60d6e7,2024-10-25,4,10,5,WN,WN,MDW,"Chicago, IL",IL,BUR,"Burbank, CA",CA,900,854,-6.0,false,1125,1109,-16.0,false,false,,false,265.0,255.0,241.0,1740.0,,,,,
flt_20b781c275d1677bca65dcbc229f,2024-04-23,2,4,2,AA,AA,ORD,"Chicago, IL",IL,CLT,"Charlotte, NC",NC,635,629,-6.0,false,929,910,-19.0,false,false,,false,114.0,101.0,78.0,599.0,,,,,
flt_0f755cb4e0564dbbc0688512ef9d,2024-04-29,2,4,1,UA,YV,MKE,"Milwaukee, WI",WI,IAH,"Houston, TX",TX,1200,1151,-9.0,false,1502,1450,-12.0,false,false,,false,182.0,179.0,159.0,984.0,,,,,
flt_7a793a73db4d78ce9a639dc759ca,2024-04-18,2,4,4,AA,MQ,ORD,"Chicago, IL",IL,DTW,"Detroit, MI",MI,2027,2023,-4.0,false,2251,2255,4.0,false,false,,false,84.0,92.0,45.0,235.0,,,,,
flt_d344c5daf0c751d187fdd277472b,2024-06-21,2,6,5,WN,WN,ORD,"Chicago, IL",IL,DEN,"Denver, CO",CO,1215,1210,-5.0,false,1355,1336,-19.0,false,false,,false,160.0,146.0,121.0,888.0,,,,,
flt_d5480922890af40b2ce4518dfee5,2024-02-02,1,2,5,WN,WN,MDW,"Chicago, IL",IL,OAK,"Oakland, CA",CA,645,645,0.0,false,935,852,-43.0,false,false,,false,290.0,247.0,225.0,1844.0,,,,,
flt_9a0839b22389882a9f023c27b3c1,2024-02-24,1,2,6,DL,DL,MSP,"Minneapolis, MN",MN,BOS,"Boston, MA",MA,2009,2005,-4.0,false,2359,2349,-10.0,false,false,,false,170.0,164.0,143.0,1124.0,,,,,
flt_b6bd54194812732491c5aba1b500,2024-05-20,2,5,1,UA,UA,ORD,"Chicago, IL",IL,SYR,"Syracuse, NY",NY,1852,2240,228.0,true,2147,123,216.0,true,false,,false,115.0,103.0,72.0,607.0,122.0,0.0,0.0,0.0,94.0
flt_7834e933ac228467769b7cf9027a,2024-03-03,1,3,7,AA,AA,ORD,"Chicago, IL",IL,CLT,"Charlotte, NC",NC,1321,1313,-8.0,false,1615,1559,-16.0,false,false,,false,114.0,106.0,90.0,599.0,,,,,
